Date,Well_Head_Pressure_(atm),Downhole_Gauge_Pressure_(atm),Downhole_Gauge_Pressure_(psi),BHFP_at_Top_Perf_(atm),WellBore_Dynamic_Fluid Density _(kg/m3),Daily_Gas_Production_(1000 m³/day),Daily_Condensate_Production_(ton/day),Daily_Water_Production_(ton/day),Daily_Liquid_Production_(ton/day),Total_Produced_Gas_(1000 m³),Total_Produced_Condensate_(ton),Total_Produced_Water_(ton),Total_Produced_Liquid_(ton)
7.9.15 0:00,534,#N/A,#N/A,#N/A,#N/A,675,108,6,113,342016,52473,3319,55792
7.10.15 0:00,534,#N/A,#N/A,#N/A,#N/A,700,112,6,118,342716,52585,3325,55910
7.11.15 0:00,534,#N/A,#N/A,#N/A,#N/A,708,113,6,119,343424,52698,3331,56029
7.12.15 0:00,531,#N/A,#N/A,#N/A,#N/A,709,113,6,119,344132,52811,3337,56148
7.13.15 0:00,531,#N/A,#N/A,#N/A,#N/A,590,94,5,99,344723,52905,3343,56248
7.14.15 0:00,531,#N/A,#N/A,#N/A,#N/A,718,114,6,121,345440,53019,3349,56368
7.15.15 0:00,531,#N/A,#N/A,#N/A,#N/A,702,112,6,118,346143,53132,3355,56486
7.16.15 0:00,533,#N/A,#N/A,#N/A,#N/A,694,111,6,117,346836,53243,3360,56603
7.17.15 0:00,534,#N/A,#N/A,#N/A,#N/A,692,111,6,116,347529,53353,3366,56719
7.18.15 0:00,534,#N/A,#N/A,#N/A,#N/A,650,104,5,109,348179,53457,3371,56829
7.19.15 0:00,534,#N/A,#N/A,#N/A,#N/A,689,110,6,116,348868,53567,3377,56944
7.20.15 0:00,532,#N/A,#N/A,#N/A,#N/A,688,110,6,116,349555,53677,3383,57060
7.21.15 0:00,531,#N/A,#N/A,#N/A,#N/A,711,114,6,120,350267,53791,3389,57180
7.22.15 0:00,530,#N/A,#N/A,#N/A,#N/A,704,113,6,118,350970,53903,3395,57298
7.23.15 0:00,527,#N/A,#N/A,#N/A,#N/A,706,113,6,119,351677,54016,3400,57417
7.24.15 0:00,527,#N/A,#N/A,#N/A,#N/A,720,115,6,121,352397,54132,3406,57538
7.25.15 0:00,530,#N/A,#N/A,#N/A,#N/A,705,113,6,119,353102,54244,3412,57656
7.26.15 0:00,531,#N/A,#N/A,#N/A,#N/A,704,113,6,118,353806,54357,3418,57775
7.27.15 0:00,531,#N/A,#N/A,#N/A,#N/A,687,110,6,115,354493,54467,3424,57890
7.28.15 0:00,531,#N/A,#N/A,#N/A,#N/A,650,104,5,109,355143,54570,3429,58000
7.29.15 0:00,531,#N/A,#N/A,#N/A,#N/A,656,105,5,110,355799,54675,3434,58110
7.30.15 0:00,531,#N/A,#N/A,#N/A,#N/A,674,108,6,113,356473,54783,3440,58223
7.31.15 0:00,531,#N/A,#N/A,#N/A,#N/A,668,107,6,112,357141,54890,3446,58335
8.1.15 0:00,531,#N/A,#N/A,#N/A,#N/A,662,108,6,114,357803,54998,3451,58449
8.2.15 0:00,529,#N/A,#N/A,#N/A,#N/A,668,109,6,115,358471,55107,3457,58564
8.3.15 0:00,527,#N/A,#N/A,#N/A,#N/A,674,109,7,116,359145,55216,3464,58679
8.4.15 0:00,527,#N/A,#N/A,#N/A,#N/A,649,105,6,111,359794,55321,3470,58791
8.5.15 0:00,527,#N/A,#N/A,#N/A,#N/A,675,109,7,116,360469,55430,3477,58907
8.6.15 0:00,527,#N/A,#N/A,#N/A,#N/A,665,108,7,114,361134,55537,3484,59021
8.7.15 0:00,527,#N/A,#N/A,#N/A,#N/A,693,112,7,119,361826,55649,3490,59140
8.8.15 0:00,528,#N/A,#N/A,#N/A,#N/A,678,110,7,116,362505,55759,3497,59256
8.9.15 0:00,527,#N/A,#N/A,#N/A,#N/A,664,107,7,114,363169,55866,3504,59370
8.10.15 0:00,527,#N/A,#N/A,#N/A,#N/A,670,108,7,115,363840,55975,3511,59485
8.11.15 0:00,527,#N/A,#N/A,#N/A,#N/A,654,106,7,112,364494,56080,3517,59597
8.12.15 0:00,527,#N/A,#N/A,#N/A,#N/A,587,95,6,101,365081,56175,3523,59698
8.13.15 0:00,527,#N/A,#N/A,#N/A,#N/A,628,102,6,108,365709,56277,3529,59806
8.14.15 0:00,527,#N/A,#N/A,#N/A,#N/A,647,105,6,111,366356,56381,3536,59917
8.15.15 0:00,528,#N/A,#N/A,#N/A,#N/A,632,101,8,108,366988,56482,3544,60026
8.16.15 0:00,527,#N/A,#N/A,#N/A,#N/A,644,102,8,111,367633,56585,3552,60136
8.17.15 0:00,527,#N/A,#N/A,#N/A,#N/A,647,103,8,111,368280,56687,3560,60247
8.18.15 0:00,527,#N/A,#N/A,#N/A,#N/A,558,89,7,96,368838,56776,3567,60343
8.19.15 0:00,524,#N/A,#N/A,#N/A,#N/A,658,105,8,113,369496,56881,3575,60456
8.20.15 0:00,524,#N/A,#N/A,#N/A,#N/A,648,103,8,111,370145,56984,3583,60567
8.21.15 0:00,524,#N/A,#N/A,#N/A,#N/A,653,104,8,112,370797,57088,3591,60679
8.22.15 0:00,526,#N/A,#N/A,#N/A,#N/A,662,105,8,114,371460,57193,3599,60793
8.23.15 0:00,527,#N/A,#N/A,#N/A,#N/A,647,103,8,111,372107,57296,3608,60904
8.24.15 0:00,527,#N/A,#N/A,#N/A,#N/A,651,104,8,112,372757,57400,3616,61015
8.25.15 0:00,527,#N/A,#N/A,#N/A,#N/A,647,103,8,111,373404,57503,3624,61126
8.26.15 0:00,527,#N/A,#N/A,#N/A,#N/A,646,103,8,111,374050,57605,3632,61237
8.27.15 0:00,527,#N/A,#N/A,#N/A,#N/A,656,104,8,113,374706,57710,3640,61350
8.28.15 0:00,527,#N/A,#N/A,#N/A,#N/A,667,106,8,114,375372,57816,3648,61464
8.29.15 0:00,527,#N/A,#N/A,#N/A,#N/A,577,92,7,99,375950,57908,3656,61563
8.30.15 0:00,524,#N/A,#N/A,#N/A,#N/A,674,107,8,116,376624,58015,3664,61679
8.31.15 0:00,524,#N/A,#N/A,#N/A,#N/A,653,104,8,112,377277,58119,3672,61791
9.1.15 0:00,524,#N/A,#N/A,#N/A,#N/A,651,103,8,111,377928,58222,3680,61902
9.2.15 0:00,524,#N/A,#N/A,#N/A,#N/A,681,107,8,116,378609,58329,3688,62018
9.3.15 0:00,524,#N/A,#N/A,#N/A,#N/A,662,105,8,113,379271,58434,3697,62130
9.4.15 0:00,524,#N/A,#N/A,#N/A,#N/A,664,105,8,113,379935,58538,3705,62243
9.5.15 0:00,524,#N/A,#N/A,#N/A,#N/A,655,103,8,112,380590,58642,3713,62355
9.6.15 0:00,526,#N/A,#N/A,#N/A,#N/A,647,102,8,110,381237,58744,3721,62465
9.7.15 0:00,527,#N/A,#N/A,#N/A,#N/A,639,101,8,109,381876,58845,3729,62573
9.8.15 0:00,527,#N/A,#N/A,#N/A,#N/A,524,83,6,89,382400,58928,3735,62663
9.9.15 0:00,527,#N/A,#N/A,#N/A,#N/A,631,100,8,107,383031,59027,3743,62770
9.10.15 0:00,527,#N/A,#N/A,#N/A,#N/A,627,99,8,107,383657,59126,3750,62877
9.11.15 0:00,527,#N/A,#N/A,#N/A,#N/A,632,100,8,108,384289,59226,3758,62984
9.12.15 0:00,527,#N/A,#N/A,#N/A,#N/A,657,104,8,112,384947,59330,3766,63096
9.13.15 0:00,527,#N/A,#N/A,#N/A,#N/A,662,104,8,113,385609,59434,3774,63209
9.14.15 0:00,524,#N/A,#N/A,#N/A,#N/A,675,107,8,115,386284,59541,3783,63323
9.15.15 0:00,524,#N/A,#N/A,#N/A,#N/A,678,109,7,115,386962,59650,3789,63439
9.16.15 0:00,524,#N/A,#N/A,#N/A,#N/A,669,107,7,114,387631,59757,3796,63553
9.17.15 0:00,524,#N/A,#N/A,#N/A,#N/A,645,103,6,110,388276,59860,3802,63663
9.18.15 0:00,524,#N/A,#N/A,#N/A,#N/A,579,93,6,98,388854,59953,3808,63761
9.19.15 0:00,524,#N/A,#N/A,#N/A,#N/A,415,67,4,71,389270,60020,3812,63832
9.20.15 0:00,526,#N/A,#N/A,#N/A,#N/A,659,106,7,112,389929,60125,3819,63944
9.21.15 0:00,527,#N/A,#N/A,#N/A,#N/A,665,107,7,113,390594,60232,3825,64057
9.22.15 0:00,524,#N/A,#N/A,#N/A,#N/A,659,106,7,112,391253,60337,3832,64169
9.23.15 0:00,524,#N/A,#N/A,#N/A,#N/A,621,100,6,106,391874,60437,3838,64275
9.24.15 0:00,524,#N/A,#N/A,#N/A,#N/A,627,101,6,107,392502,60537,3844,64382
9.25.15 0:00,526,#N/A,#N/A,#N/A,#N/A,622,100,6,106,393124,60637,3851,64488
9.26.15 0:00,525,#N/A,#N/A,#N/A,#N/A,637,102,6,108,393761,60739,3857,64596
9.27.15 0:00,523,#N/A,#N/A,#N/A,#N/A,642,103,6,109,394403,60842,3863,64706
9.28.15 0:00,520,#N/A,#N/A,#N/A,#N/A,561,90,6,95,394963,60932,3869,64801
9.29.15 0:00,520,#N/A,#N/A,#N/A,#N/A,661,106,7,113,395625,61038,3876,64914
9.30.15 0:00,520,#N/A,#N/A,#N/A,#N/A,667,107,7,113,396291,61145,3882,65027
10.1.15 0:00,520,#N/A,#N/A,#N/A,#N/A,635,101,6,108,396926,61246,3889,65135
10.2.15 0:00,520,#N/A,#N/A,#N/A,#N/A,647,103,7,110,397573,61349,3895,65244
10.3.15 0:00,520,#N/A,#N/A,#N/A,#N/A,625,100,6,106,398198,61449,3901,65350
10.4.15 0:00,520,#N/A,#N/A,#N/A,#N/A,648,104,6,110,398847,61553,3908,65460
10.5.15 0:00,525,#N/A,#N/A,#N/A,#N/A,653,104,6,111,399500,61657,3914,65571
10.6.15 0:00,527,#N/A,#N/A,#N/A,#N/A,626,100,6,106,400126,61757,3920,65677
10.7.15 0:00,527,#N/A,#N/A,#N/A,#N/A,589,94,6,100,400714,61851,3926,65777
10.8.15 0:00,527,#N/A,#N/A,#N/A,#N/A,635,102,6,108,401350,61953,3932,65885
10.9.15 0:00,527,#N/A,#N/A,#N/A,#N/A,600,96,6,102,401950,62049,3938,65987
10.10.15 0:00,527,#N/A,#N/A,#N/A,#N/A,564,90,6,96,402514,62139,3943,66082
10.11.15 0:00,527,#N/A,#N/A,#N/A,#N/A,646,103,6,110,403160,62242,3950,66192
10.12.15 0:00,524,#N/A,#N/A,#N/A,#N/A,621,99,6,105,403782,62342,3956,66297
10.13.15 0:00,520,#N/A,#N/A,#N/A,#N/A,568,91,6,96,404350,62432,3961,66394
10.14.15 0:00,517,#N/A,#N/A,#N/A,#N/A,663,106,6,112,405013,62538,3968,66506
10.15.15 0:00,517,#N/A,#N/A,#N/A,#N/A,643,103,6,109,405656,62641,3974,66615
10.16.15 0:00,517,#N/A,#N/A,#N/A,#N/A,638,102,6,108,406295,62743,3980,66723
10.17.15 0:00,517,#N/A,#N/A,#N/A,#N/A,647,103,6,110,406941,62847,3986,66833
10.18.15 0:00,517,#N/A,#N/A,#N/A,#N/A,662,106,6,112,407603,62952,3993,66945
10.19.15 0:00,519,#N/A,#N/A,#N/A,#N/A,655,105,6,111,408258,63057,3999,67056
10.20.15 0:00,523,#N/A,#N/A,#N/A,#N/A,653,104,6,111,408911,63161,4006,67167
10.21.15 0:00,518,#N/A,#N/A,#N/A,#N/A,568,91,6,96,409479,63252,4011,67263
10.22.15 0:00,521,#N/A,#N/A,#N/A,#N/A,654,105,6,111,410133,63357,4018,67374
10.23.15 0:00,531,#N/A,#N/A,#N/A,#N/A,622,99,6,106,410755,63456,4024,67480
10.24.15 0:00,531,#N/A,#N/A,#N/A,#N/A,603,96,6,102,411359,63553,4030,67582
10.25.15 0:00,531,#N/A,#N/A,#N/A,#N/A,656,105,6,111,412014,63657,4036,67693
10.26.15 0:00,531,#N/A,#N/A,#N/A,#N/A,653,104,6,111,412667,63762,4042,67804
10.27.15 0:00,531,#N/A,#N/A,#N/A,#N/A,621,99,6,105,413288,63861,4048,67909
10.28.15 0:00,531,#N/A,#N/A,#N/A,#N/A,633,101,6,107,413920,63962,4055,68017
10.29.15 0:00,529,#N/A,#N/A,#N/A,#N/A,649,104,6,110,414569,64066,4061,68127
10.30.15 0:00,527,#N/A,#N/A,#N/A,#N/A,543,86,6,92,415112,64152,4067,68219
10.31.15 0:00,527,#N/A,#N/A,#N/A,#N/A,607,96,7,103,415719,64248,4074,68322
11.1.15 0:00,527,#N/A,#N/A,#N/A,#N/A,634,103,7,110,416354,64350,4081,68431
11.2.15 0:00,527,#N/A,#N/A,#N/A,#N/A,623,101,7,108,416977,64451,4088,68539
11.3.15 0:00,527,#N/A,#N/A,#N/A,#N/A,625,102,6,108,417602,64553,4094,68647
11.4.15 0:00,527,#N/A,#N/A,#N/A,#N/A,613,100,6,106,418214,64652,4101,68753
11.5.15 0:00,524,#N/A,#N/A,#N/A,#N/A,619,101,6,107,418833,64753,4107,68860
11.6.15 0:00,522,#N/A,#N/A,#N/A,#N/A,614,100,6,106,419447,64853,4113,68966
11.7.15 0:00,524,#N/A,#N/A,#N/A,#N/A,604,98,6,104,420051,64951,4120,69071
11.8.15 0:00,524,#N/A,#N/A,#N/A,#N/A,591,96,6,102,420642,65047,4126,69173
11.9.15 0:00,524,#N/A,#N/A,#N/A,#N/A,586,95,6,101,421228,65143,4132,69274
11.10.15 0:00,524,#N/A,#N/A,#N/A,#N/A,502,82,5,87,421729,65224,4137,69361
11.11.15 0:00,524,#N/A,#N/A,#N/A,#N/A,588,96,6,102,422317,65320,4143,69463
11.12.15 0:00,529,#N/A,#N/A,#N/A,#N/A,600,98,6,104,422917,65417,4149,69567
11.13.15 0:00,531,#N/A,#N/A,#N/A,#N/A,590,96,6,102,423507,65513,4155,69669
11.14.15 0:00,530,#N/A,#N/A,#N/A,#N/A,604,98,6,104,424111,65612,4162,69773
11.15.15 0:00,529,#N/A,#N/A,#N/A,#N/A,584,95,6,101,424695,65707,4168,69874
11.16.15 0:00,529,#N/A,#N/A,#N/A,#N/A,570,93,6,99,425265,65799,4174,69973
11.17.15 0:00,529,#N/A,#N/A,#N/A,#N/A,601,98,6,104,425867,65897,4180,70077
11.18.15 0:00,529,#N/A,#N/A,#N/A,#N/A,594,97,6,103,426461,65994,4186,70180
11.19.15 0:00,529,#N/A,#N/A,#N/A,#N/A,577,94,6,100,427037,66088,4192,70279
11.20.15 0:00,528,#N/A,#N/A,#N/A,#N/A,390,63,4,67,427427,66151,4196,70347
11.21.15 0:00,528,#N/A,#N/A,#N/A,#N/A,638,104,7,110,428066,66255,4202,70457
11.22.15 0:00,527,#N/A,#N/A,#N/A,#N/A,618,100,6,107,428683,66355,4209,70564
11.23.15 0:00,529,#N/A,#N/A,#N/A,#N/A,615,100,6,106,429298,66455,4215,70671
11.24.15 0:00,529,#N/A,#N/A,#N/A,#N/A,519,84,5,90,429817,66540,4221,70760
11.25.15 0:00,526,#N/A,#N/A,#N/A,#N/A,593,96,6,103,430410,66636,4227,70863
11.26.15 0:00,525,#N/A,#N/A,#N/A,#N/A,565,92,6,98,430975,66728,4233,70961
11.27.15 0:00,525,#N/A,#N/A,#N/A,#N/A,608,99,6,105,431583,66827,4239,71066
11.28.15 0:00,525,#N/A,#N/A,#N/A,#N/A,637,104,7,110,432220,66931,4245,71176
11.29.15 0:00,529,#N/A,#N/A,#N/A,#N/A,608,99,6,105,432828,67029,4252,71281
11.30.15 0:00,529,#N/A,#N/A,#N/A,#N/A,607,99,6,105,433435,67128,4258,71386
12.1.15 0:00,528,#N/A,#N/A,#N/A,#N/A,605,101,6,107,434041,67229,4264,71493
12.2.15 0:00,528,#N/A,#N/A,#N/A,#N/A,595,99,6,105,434635,67328,4270,71599
12.3.15 0:00,528,#N/A,#N/A,#N/A,#N/A,590,99,6,104,435225,67427,4276,71703
12.4.15 0:00,527,#N/A,#N/A,#N/A,#N/A,601,100,6,107,435827,67527,4283,71810
12.5.15 0:00,527,#N/A,#N/A,#N/A,#N/A,541,90,5,96,436368,67618,4288,71906
12.6.15 0:00,526,#N/A,#N/A,#N/A,#N/A,537,90,5,95,436904,67707,4294,72001
12.7.15 0:00,523,#N/A,#N/A,#N/A,#N/A,545,91,6,96,437449,67798,4299,72097
12.8.15 0:00,522,#N/A,#N/A,#N/A,#N/A,465,78,5,82,437914,67876,4304,72179
12.9.15 0:00,521,#N/A,#N/A,#N/A,#N/A,702,117,7,124,438616,67993,4311,72304
12.10.15 0:00,525,#N/A,#N/A,#N/A,#N/A,671,112,7,119,439287,68105,4318,72423
12.11.15 0:00,527,#N/A,#N/A,#N/A,#N/A,629,105,6,111,439916,68210,4324,72534
12.12.15 0:00,528,#N/A,#N/A,#N/A,#N/A,630,105,6,112,440545,68315,4330,72645
12.13.15 0:00,529,#N/A,#N/A,#N/A,#N/A,606,101,6,107,441152,68416,4337,72753
12.14.15 0:00,528,#N/A,#N/A,#N/A,#N/A,594,99,6,105,441745,68515,4343,72858
12.15.15 0:00,528,#N/A,#N/A,#N/A,#N/A,605,101,6,107,442350,68616,4349,72965
12.16.15 0:00,440,#N/A,#N/A,#N/A,#N/A,504,84,5,89,442853,68700,4354,73054
12.17.15 0:00,517,#N/A,#N/A,#N/A,#N/A,604,101,6,107,443458,68801,4360,73161
12.18.15 0:00,518,#N/A,#N/A,#N/A,#N/A,604,101,6,107,444061,68902,4366,73268
12.19.15 0:00,516,#N/A,#N/A,#N/A,#N/A,614,103,6,109,444676,69005,4372,73377
12.20.15 0:00,517,#N/A,#N/A,#N/A,#N/A,593,99,6,105,445269,69104,4378,73482
12.21.15 0:00,517,#N/A,#N/A,#N/A,#N/A,613,102,6,109,445882,69206,4385,73591
12.22.15 0:00,517,#N/A,#N/A,#N/A,#N/A,583,97,6,103,446465,69304,4391,73694
12.23.15 0:00,517,#N/A,#N/A,#N/A,#N/A,563,94,6,100,447029,69398,4396,73794
12.24.15 0:00,517,#N/A,#N/A,#N/A,#N/A,603,101,6,107,447632,69498,4402,73901
12.25.15 0:00,517,#N/A,#N/A,#N/A,#N/A,601,100,6,107,448233,69599,4408,74007
12.26.15 0:00,519,#N/A,#N/A,#N/A,#N/A,492,82,5,87,448725,69681,4413,74094
12.27.15 0:00,518,#N/A,#N/A,#N/A,#N/A,621,104,6,110,449346,69785,4420,74204
12.28.15 0:00,518,#N/A,#N/A,#N/A,#N/A,637,106,6,113,449984,69891,4426,74317
12.29.15 0:00,518,#N/A,#N/A,#N/A,#N/A,588,98,6,104,450572,69989,4432,74421
12.30.15 0:00,518,#N/A,#N/A,#N/A,#N/A,539,90,5,95,451111,70079,4438,74517
12.31.15 0:00,518,#N/A,#N/A,#N/A,#N/A,540,90,5,96,451650,70169,4443,74612
1.1.16 0:00,517,#N/A,#N/A,#N/A,#N/A,519,84,5,89,452170,70253,4448,74702
1.2.16 0:00,517,#N/A,#N/A,#N/A,#N/A,583,94,6,100,452752,70347,4454,74802
1.3.16 0:00,517,#N/A,#N/A,#N/A,#N/A,590,95,6,101,453343,70443,4460,74903
1.4.16 0:00,516,#N/A,#N/A,#N/A,#N/A,590,95,6,101,453933,70538,4466,75005
1.5.16 0:00,516,#N/A,#N/A,#N/A,#N/A,578,93,6,99,454511,70632,4472,75104
1.6.16 0:00,516,#N/A,#N/A,#N/A,#N/A,555,90,6,95,455066,70721,4478,75199
1.7.16 0:00,516,#N/A,#N/A,#N/A,#N/A,569,92,6,98,455634,70813,4484,75297
1.8.16 0:00,516,#N/A,#N/A,#N/A,#N/A,557,90,6,96,456191,70903,4490,75393
1.9.16 0:00,516,#N/A,#N/A,#N/A,#N/A,547,88,6,94,456738,70991,4495,75487
1.10.16 0:00,517,#N/A,#N/A,#N/A,#N/A,518,84,5,89,457256,71075,4500,75576
1.11.16 0:00,517,#N/A,#N/A,#N/A,#N/A,532,86,5,91,457788,71161,4506,75667
1.12.16 0:00,516,#N/A,#N/A,#N/A,#N/A,604,98,6,104,458391,71259,4512,75771
1.13.16 0:00,515,#N/A,#N/A,#N/A,#N/A,612,99,6,105,459003,71358,4518,75876
1.14.16 0:00,515,#N/A,#N/A,#N/A,#N/A,612,99,6,105,459614,71456,4525,75981
1.15.16 0:00,515,#N/A,#N/A,#N/A,#N/A,594,96,6,102,460209,71552,4531,76083
1.16.16 0:00,516,#N/A,#N/A,#N/A,#N/A,597,96,6,103,460805,71649,4537,76186
1.17.16 0:00,515,#N/A,#N/A,#N/A,#N/A,592,96,6,102,461398,71745,4543,76287
1.18.16 0:00,516,#N/A,#N/A,#N/A,#N/A,587,95,6,101,461985,71840,4549,76388
1.19.16 0:00,515,#N/A,#N/A,#N/A,#N/A,609,98,6,105,462594,71938,4555,76493
1.20.16 0:00,515,#N/A,#N/A,#N/A,#N/A,605,98,6,104,463199,72036,4561,76597
1.21.16 0:00,515,#N/A,#N/A,#N/A,#N/A,599,97,6,103,463798,72133,4567,76700
1.22.16 0:00,514,#N/A,#N/A,#N/A,#N/A,503,81,5,86,464301,72214,4573,76786
1.23.16 0:00,517,#N/A,#N/A,#N/A,#N/A,650,105,7,112,464951,72319,4579,76898
1.24.16 0:00,517,#N/A,#N/A,#N/A,#N/A,637,103,7,110,465588,72422,4586,77008
1.25.16 0:00,518,#N/A,#N/A,#N/A,#N/A,622,100,6,107,466210,72522,4592,77114
1.26.16 0:00,519,#N/A,#N/A,#N/A,#N/A,607,98,6,104,466817,72620,4598,77219
1.27.16 0:00,517,#N/A,#N/A,#N/A,#N/A,577,93,6,99,467393,72714,4604,77318
1.28.16 0:00,512,#N/A,#N/A,#N/A,#N/A,575,93,6,99,467968,72806,4610,77417
1.29.16 0:00,514,#N/A,#N/A,#N/A,#N/A,542,88,6,93,468511,72894,4616,77510
1.30.16 0:00,513,#N/A,#N/A,#N/A,#N/A,561,91,6,96,469072,72985,4621,77606
1.31.16 0:00,518,#N/A,#N/A,#N/A,#N/A,616,99,6,106,469687,73084,4628,77712
2.1.16 0:00,527,#N/A,#N/A,#N/A,#N/A,622,101,6,107,470309,73185,4634,77819
2.2.16 0:00,526,#N/A,#N/A,#N/A,#N/A,629,102,7,108,470939,73287,4641,77927
2.3.16 0:00,522,#N/A,#N/A,#N/A,#N/A,609,98,6,105,471548,73385,4647,78032
2.4.16 0:00,523,#N/A,#N/A,#N/A,#N/A,587,95,6,101,472135,73480,4653,78133
2.5.16 0:00,527,#N/A,#N/A,#N/A,#N/A,573,93,6,99,472708,73573,4659,78232
2.6.16 0:00,538,#N/A,#N/A,#N/A,#N/A,548,89,6,94,473257,73661,4665,78326
2.7.16 0:00,552,#N/A,#N/A,#N/A,#N/A,538,87,6,93,473795,73748,4670,78418
2.8.16 0:00,554,#N/A,#N/A,#N/A,#N/A,580,97,6,103,474375,73845,4676,78521
2.9.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,474955,73942,4682,78624
2.10.16 0:00,558,#N/A,#N/A,#N/A,#N/A,580,97,6,103,475535,74039,4688,78727
2.11.16 0:00,558,#N/A,#N/A,#N/A,#N/A,580,97,6,103,476115,74136,4694,78829
2.12.16 0:00,558,#N/A,#N/A,#N/A,#N/A,580,97,6,103,476695,74233,4700,78932
2.13.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,477275,74329,4705,79035
2.14.16 0:00,558,#N/A,#N/A,#N/A,#N/A,580,97,6,103,477855,74426,4711,79138
2.15.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,478435,74523,4717,79240
2.16.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,479015,74620,4723,79343
2.17.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,479595,74717,4729,79446
2.18.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,480175,74814,4735,79549
2.19.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,480755,74911,4741,79651
2.20.16 0:00,558,#N/A,#N/A,#N/A,#N/A,580,97,6,103,481335,75007,4747,79754
2.21.16 0:00,559,#N/A,#N/A,#N/A,#N/A,580,97,6,103,481915,75104,4753,79857
2.22.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,482495,75201,4759,79960
2.23.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,483075,75298,4765,80063
2.24.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,483655,75395,4770,80165
2.25.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,484235,75492,4776,80268
2.26.16 0:00,554,#N/A,#N/A,#N/A,#N/A,580,97,6,103,484815,75589,4782,80371
2.27.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,485395,75685,4788,80474
2.28.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,485975,75782,4794,80576
2.29.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,486555,75879,4800,80679
3.1.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,487135,75976,4806,80782
3.2.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,487715,76073,4812,80885
3.3.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,488295,76170,4818,80987
3.4.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,488875,76267,4824,81090
3.5.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,489455,76363,4830,81193
3.6.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,490035,76460,4835,81296
3.7.16 0:00,554,#N/A,#N/A,#N/A,#N/A,580,97,6,103,490615,76557,4841,81399
3.8.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,491195,76654,4847,81501
3.9.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,103,491775,76751,4853,81604
3.10.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,103,492355,76848,4859,81707
3.11.16 0:00,554,#N/A,#N/A,#N/A,#N/A,580,97,6,103,492935,76945,4865,81810
3.12.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,493515,77041,4871,81912
3.13.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,494095,77138,4877,82015
3.14.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,494675,77235,4883,82118
3.15.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,495255,77332,4889,82221
3.16.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,495835,77429,4895,82323
3.17.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,496415,77526,4900,82426
3.18.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,496995,77623,4906,82529
3.19.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,497575,77720,4912,82632
3.20.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,498155,77816,4918,82735
3.21.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,498735,77913,4924,82837
3.22.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,499315,78010,4930,82940
3.23.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,499895,78107,4936,83043
3.24.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,500475,78204,4942,83146
3.25.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,501055,78301,4948,83248
3.26.16 0:00,557,#N/A,#N/A,#N/A,#N/A,580,97,6,103,501635,78398,4954,83351
3.27.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,502215,78494,4960,83454
3.28.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,502795,78591,4965,83557
