U1_18RowNumber,Date,Dchoke (mm),WHP (atm),DHGP (atm),DHGP (psi),A-annulus Pres (atm),7x10 Annulus Pressure (atm),10x13 Annulus Pressure (atm),13x18 Annulus Pressure (atm),18x24 Annulus Pressure (atm),24x28 Annulus Pressure (atm),28x32 Annulus Pressure (atm),SSSV Pressure (atm), I-II Choke Pressure  (atm), II-III Choke Pressure  (atm),III Choke Pressure (atm),DHGT (Celcius),III pille Temperature (Celcius)
1005,11.12.21 14:00,#N/A,504,654,9615,126,0,156,48,2,0,1,949,275,114,57.6,102,31
1006,11.12.21 16:00,#N/A,494,646,9495,130,0,159,49,2,0,1,952,303,138,55.7,102,31
1007,11.12.21 18:00,#N/A,487,639,9387,134,0,160,49,2,0,1,959,430,112,60.1,102,31
1008,11.12.21 20:00,#N/A,487,642,9436,138,0,164,49,2,0,1,959,381,187,59.5,102,31
1009,11.12.21 22:00,#N/A,486,642,9440,138,0,165,49,2,0,1,959,381,187,59.6,102,32
1010,11.13.21 0:00,#N/A,478,636,9342,142,0,167,50,2,0,1,959,277,149,61.6,102,31
1011,11.13.21 2:00,#N/A,473,632,9293,145,0,170,50,2,0,1,959,277,149,62.9,102,37
1012,11.13.21 4:00,#N/A,473,632,9291,143,0,151,50,2,0,1,959,277,149,63.2,102,37
1013,11.13.21 6:00,#N/A,473,632,9288,145,0,151,52,2,0,1,959,277,149,63.3,102,37
1014,11.13.21 8:00,#N/A,473,632,9287,146,0,154,52,2,0,1,959,291,156,63.3,102,37
1015,11.13.21 10:00,#N/A,473,632,9286,146,0,154,52,2,0,1,959,291,156,63.3,102,37
1016,11.13.21 12:00,#N/A,473,632,9285,146,0,154,52,2,0,1,959,291,156,63.3,102,37
1017,11.13.21 14:00,#N/A,473,632,9282,147,0,156,52,2,0,1,959,291,156,63.3,102,38
1018,11.13.21 16:00,#N/A,473,632,9281,120,0,152,54,2,0,1,959,291,156,63.3,102,38
1019,11.13.21 18:00,#N/A,473,631,9279,120,0,152,54,2,0,1,959,291,156,63.3,102,38
1020,11.13.21 20:00,#N/A,473,631,9279,121,0,153,54,2,0,1,959,291,156,63.2,102,38
1021,11.13.21 22:00,#N/A,473,631,9278,121,0,153,54,2,0,1,959,291,156,63.1,102,38
1022,11.14.21 0:00,#N/A,473,631,9279,121,0,153,56,2,0,1,959,291,156,63.1,102,38
1023,11.14.21 2:00,#N/A,473,631,9279,121,0,154,57,2,0,1,959,291,156,63.1,102,38
1024,11.14.21 4:00,#N/A,473,631,9277,121,0,154,58,2,0,1,959,291,156,63.1,102,38
1025,11.14.21 6:00,#N/A,473,631,9276,121,0,154,58,2,0,1,959,291,156,63.1,102,38
1026,11.14.21 8:00,#N/A,473,631,9275,122,0,154,58,2,0,1,959,291,156,63.2,102,38
1027,11.14.21 10:00,#N/A,472,631,9273,122,0,155,58,2,0,1,959,291,156,63.2,102,38
1028,11.14.21 12:00,#N/A,472,631,9272,122,0,155,58,2,0,1,959,291,156,63.2,103,38
1029,11.14.21 14:00,#N/A,472,631,9271,122,0,155,58,3,0,1,959,291,156,63.2,103,38
1030,11.14.21 16:00,#N/A,472,631,9271,122,0,155,58,3,0,1,959,291,156,63.2,103,38
1031,11.14.21 18:00,#N/A,472,631,9269,122,0,155,58,3,0,1,959,291,156,63.2,103,38
1032,11.14.21 20:00,#N/A,472,631,9268,122,0,156,58,3,0,1,963,291,156,63.2,103,38
1033,11.14.21 22:00,#N/A,472,631,9267,122,0,156,59,3,0,1,963,291,156,63.1,103,38
1034,11.15.21 0:00,#N/A,472,631,9266,122,0,156,59,3,0,1,963,291,156,63.1,103,38
1035,11.15.21 2:00,#N/A,472,630,9265,123,0,156,59,3,0,1,963,291,156,63.2,103,38
1036,11.15.21 4:00,#N/A,472,630,9264,123,0,156,59,3,0,1,959,291,156,63.3,103,38
1037,11.15.21 6:00,#N/A,472,630,9263,123,0,156,59,3,0,1,959,291,156,63.4,103,38
1038,11.15.21 8:00,#N/A,472,630,9263,123,0,156,59,3,0,1,959,291,156,63.6,103,38
1039,11.15.21 10:00,#N/A,472,630,9261,123,0,156,59,3,0,1,959,291,156,63.8,103,38
1040,11.15.21 12:00,#N/A,471,630,9262,123,0,156,59,3,0,1,959,291,156,63.9,103,38
1041,11.15.21 14:00,#N/A,472,631,9272,123,0,157,59,3,0,1,959,289,154,63.8,103,38
1042,11.15.21 16:00,#N/A,472,631,9272,123,0,157,59,3,0,1,959,289,154,63.8,103,38
1043,11.15.21 18:00,#N/A,472,631,9271,123,0,157,60,3,0,1,959,289,154,63.7,103,38
1044,11.15.21 20:00,#N/A,472,631,9271,123,0,157,60,3,0,1,959,289,154,63.5,103,38
1045,11.15.21 22:00,#N/A,472,631,9270,123,0,157,60,3,0,1,959,289,154,63.4,103,38
1046,11.16.21 0:00,#N/A,472,631,9270,123,0,157,60,3,0,1,959,289,154,63.3,103,38
1047,11.16.21 2:00,#N/A,472,631,9270,123,0,157,60,3,0,1,959,289,154,63.2,103,38
1048,11.16.21 4:00,#N/A,472,631,9269,123,0,157,60,3,0,1,959,289,154,63.3,103,38
1049,11.16.21 6:00,#N/A,472,631,9269,123,0,157,60,3,0,1,959,289,154,63.4,103,38
1050,11.16.21 8:00,#N/A,472,631,9269,123,0,157,60,3,0,1,959,289,154,63.5,103,38
1051,11.16.21 10:00,#N/A,472,631,9268,123,0,157,60,3,0,1,956,289,154,63.6,103,38
1052,11.16.21 12:00,#N/A,472,631,9267,123,0,157,60,3,0,1,956,289,154,63.7,103,38
1053,11.16.21 14:00,#N/A,472,631,9266,123,0,157,60,3,0,1,956,289,154,63.6,103,38
1054,11.16.21 16:00,#N/A,472,630,9264,123,0,157,60,3,0,1,956,289,154,63.5,103,38
1055,11.16.21 18:00,#N/A,472,630,9264,123,0,157,60,3,0,1,956,289,154,63.5,103,38
1056,11.16.21 20:00,#N/A,472,630,9264,123,0,157,60,3,0,1,956,289,154,63.4,103,38
1057,11.16.21 22:00,#N/A,472,630,9263,123,0,157,60,3,0,1,956,289,154,63.3,103,38
1058,11.17.21 0:00,#N/A,472,630,9262,123,0,157,60,3,0,1,956,289,154,63.4,103,38
1059,11.17.21 2:00,#N/A,472,630,9261,123,0,157,60,3,0,1,956,289,154,63.4,103,38
1060,11.17.21 4:00,#N/A,472,630,9259,123,0,158,60,3,0,1,956,289,154,63.5,103,38
1061,11.17.21 6:00,#N/A,472,630,9258,123,0,158,60,3,0,1,956,289,154,63.5,103,38
1062,11.17.21 8:00,#N/A,472,631,9266,123,0,158,60,3,0,1,956,287,152,63.6,103,39
1063,11.17.21 10:00,#N/A,474,632,9283,123,0,158,60,3,0,1,956,278,185,62.7,103,39
1064,11.17.21 12:00,#N/A,474,632,9283,122,0,158,60,3,0,1,956,278,185,62.7,103,39
1065,11.17.21 14:00,#N/A,474,632,9283,122,0,158,60,3,0,1,956,278,185,62.7,103,39
1066,11.17.21 16:00,#N/A,469,628,9234,123,0,158,60,3,0,1,956,242,158,60.9,103,39
1067,11.17.21 18:00,#N/A,469,628,9234,123,0,158,60,3,0,1,956,242,158,60.9,103,39
1068,11.17.21 20:00,#N/A,469,625,9192,123,0,158,60,3,0,1,956,252,162,60,103,38
1069,11.17.21 22:00,#N/A,461,622,9145,99,0,141,60,3,0,1,956,265,169,60,103,38
1070,11.18.21 0:00,#N/A,459,620,9117,101,0,145,60,3,0,1,956,271,172,61,103,39
1071,11.18.21 2:00,#N/A,452,615,9041,102,0,145,60,3,0,1,956,285,182,60.8,103,39
1072,11.18.21 4:00,#N/A,444,612,8988,105,0,147,60,3,0,1,956,310,196,61.1,103,40
1073,11.18.21 6:00,#N/A,440,607,8926,106,0,148,60,3,0,1,956,318,201,61.4,103,40
1074,11.18.21 8:00,#N/A,441,608,8928,108,0,154,60,3,0,1,956,319,201,60.5,103,41
1075,11.18.21 10:00,#N/A,441,608,8930,108,0,154,60,3,0,1,959,319,201,60.8,103,40
1076,11.18.21 12:00,#N/A,441,608,8930,108,0,160,60,3,0,1,959,319,201,60.8,103,40
1077,11.18.21 14:00,#N/A,441,608,8929,109,0,151,60,3,0,1,959,319,148,61.7,103,40
1078,11.18.21 16:00,#N/A,441,608,8930,110,0,152,60,3,0,1,959,319,148,61.7,103,41
1079,11.18.21 18:00,#N/A,441,608,8931,110,0,152,60,3,0,1,959,319,148,61.7,103,41
1080,11.18.21 20:00,#N/A,441,608,8929,110,0,152,60,3,0,1,959,319,148,61.6,103,40
1081,11.18.21 22:00,#N/A,441,608,8929,110,0,152,60,3,0,1,959,319,148,61.6,103,40
1082,11.19.21 0:00,#N/A,441,608,8928,110,0,152,60,3,0,1,959,319,148,61.6,103,40
1083,11.19.21 2:00,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1084,11.19.21 4:00,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1085,11.19.21 6:00,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1086,11.19.21 8:00,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1087,11.19.21 10:00,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1088,11.19.21 12:00,#N/A,440,607,8919,110,0,153,60,3,0,1,959,318,147,61.2,103,42
1089,11.19.21 14:00,#N/A,440,607,8918,110,0,153,60,3,0,1,959,318,147,61.2,103,42
1090,11.19.21 16:00,#N/A,440,607,8917,110,0,153,60,3,0,1,959,318,147,61.6,103,42
1091,11.19.21 18:00,#N/A,440,607,8916,110,0,154,60,3,0,1,959,318,147,61.9,103,43
1092,11.19.21 20:00,#N/A,440,607,8915,110,0,153,60,3,0,1,959,318,147,61.8,103,42
1093,11.19.21 22:00,#N/A,440,607,8914,110,0,154,60,3,0,1,959,318,147,61.9,103,42
1094,11.20.21 0:00,#N/A,440,607,8914,110,0,154,60,3,0,1,959,318,147,62,103,42
1095,11.20.21 2:00,#N/A,440,606,8912,110,0,154,60,3,0,1,959,318,147,62.1,103,42
1096,11.20.21 4:00,#N/A,440,606,8911,110,0,154,60,3,0,1,959,318,147,62.4,103,42
1097,11.20.21 6:00,#N/A,440,606,8910,110,0,154,60,3,0,1,959,318,147,62.5,103,43
1098,11.20.21 8:00,#N/A,440,606,8908,110,0,154,60,3,0,1,959,318,147,62.5,103,43
1099,11.20.21 10:00,#N/A,440,606,8908,110,0,154,60,3,0,1,959,318,147,62.6,103,43
1100,11.20.21 12:00,#N/A,440,606,8906,110,0,154,60,3,0,1,959,318,147,62.6,103,43
1101,11.20.21 14:00,#N/A,440,606,8905,110,0,154,60,3,0,1,959,318,147,62.5,103,42
1102,11.20.21 16:00,#N/A,440,606,8903,110,0,155,60,3,0,1,959,318,147,62.6,104,42
1103,11.20.21 18:00,#N/A,439,606,8902,110,0,155,60,3,0,1,959,318,147,62.4,104,42
1104,11.20.21 20:00,#N/A,439,606,8901,110,0,155,60,3,0,1,959,318,147,62.2,104,42
1105,11.20.21 22:00,#N/A,439,606,8901,110,0,155,60,3,0,1,959,318,147,62,104,41
1106,11.21.21 0:00,#N/A,439,606,8900,110,0,155,60,3,0,1,959,318,147,61.9,104,41
1107,11.21.21 2:00,#N/A,439,606,8899,110,0,155,60,3,0,1,959,318,147,61.9,104,41
1108,11.21.21 4:00,#N/A,439,605,8898,110,0,155,60,3,0,1,959,318,147,61.9,104,41
1109,11.21.21 6:00,#N/A,439,605,8898,110,0,155,60,3,0,1,959,318,147,62,104,41
1110,11.21.21 8:00,#N/A,439,605,8898,110,0,155,60,3,0,1,959,318,147,62.1,103,41
1111,11.21.21 10:00,#N/A,439,605,8897,110,0,155,60,3,0,1,959,318,147,62.1,103,41
1112,11.21.21 12:00,#N/A,439,605,8897,110,0,155,60,3,0,1,959,318,147,62.1,103,40
1113,11.21.21 14:00,#N/A,439,605,8897,110,0,155,60,3,0,1,959,318,147,62,103,40
1114,11.21.21 16:00,#N/A,439,605,8896,110,0,155,60,3,0,1,959,318,147,62.1,103,40
1115,11.21.21 18:00,#N/A,439,605,8895,110,0,155,60,3,0,1,959,318,147,62.1,103,40
1116,11.21.21 20:00,#N/A,439,605,8894,110,0,155,60,3,0,1,959,318,147,62.2,103,41
1117,11.21.21 22:00,#N/A,439,605,8892,110,0,156,60,3,0,1,959,318,147,62.1,103,41
1118,11.22.21 0:00,#N/A,439,605,8891,110,0,156,60,3,0,1,959,318,147,62,103,40
1119,11.22.21 2:00,#N/A,439,605,8891,110,0,156,60,3,0,1,959,318,147,62,103,40
1120,11.22.21 4:00,#N/A,439,605,8890,110,0,156,60,3,0,1,959,318,147,62.1,103,40
1121,11.22.21 6:00,#N/A,439,605,8889,110,0,156,60,3,0,1,959,318,147,62.2,103,39
1122,11.22.21 8:00,#N/A,439,605,8888,110,0,156,63,3,0,1,959,318,147,62.3,103,39
1123,11.22.21 10:00,#N/A,438,605,8887,111,0,156,65,3,0,1,959,318,147,62.3,103,39
1124,11.22.21 12:00,#N/A,438,605,8886,111,0,156,67,3,0,1,959,318,147,62.2,103,39
1125,11.22.21 14:00,#N/A,438,605,8886,111,0,156,69,3,0,1,959,318,147,62.2,103,38
1126,11.22.21 16:00,#N/A,438,605,8886,111,0,156,70,3,0,1,959,318,147,62.2,103,39
1127,11.22.21 18:00,#N/A,438,605,8885,111,0,156,70,3,0,1,959,318,147,62.3,103,39
1128,11.22.21 20:00,#N/A,438,604,8883,111,0,156,70,3,0,1,959,318,147,62.3,103,39
1129,11.22.21 22:00,#N/A,438,604,8882,111,0,156,70,3,0,1,959,318,147,62.2,103,39
1130,11.23.21 0:00,#N/A,438,604,8882,111,0,156,70,3,0,1,959,318,147,62.1,103,39
1131,11.23.21 2:00,#N/A,438,604,8881,111,0,156,70,3,0,1,959,318,147,62.1,103,39
1132,11.23.21 4:00,#N/A,438,604,8880,111,0,156,70,3,0,1,959,318,147,62.2,103,38
1133,11.23.21 6:00,#N/A,438,604,8880,111,0,156,70,3,0,1,959,318,147,62.2,103,38
1134,11.23.21 8:00,#N/A,438,604,8878,111,0,156,70,3,0,1,959,318,147,62.4,103,38
1135,11.23.21 10:00,#N/A,438,604,8878,111,0,156,70,3,0,1,959,318,147,62.4,103,38
1136,11.23.21 12:00,#N/A,438,604,8877,111,0,156,70,3,0,1,959,318,147,62.3,103,38
1137,11.23.21 14:00,#N/A,438,604,8875,111,0,156,70,3,0,1,959,318,147,62.3,103,38
1138,11.23.21 16:00,#N/A,438,604,8875,111,0,156,70,3,0,1,959,318,147,62.3,103,39
1139,11.23.21 18:00,#N/A,438,604,8874,111,0,156,70,3,0,1,959,318,147,62.5,103,39
1140,11.23.21 20:00,#N/A,438,604,8873,110,0,156,69,3,0,1,959,318,147,62.5,103,39
1141,11.23.21 22:00,#N/A,438,604,8873,110,0,156,69,3,0,1,959,318,147,62.5,103,39
1142,11.24.21 0:00,#N/A,438,604,8871,110,0,156,68,3,1,1,959,318,147,62.5,103,39
1143,11.24.21 2:00,#N/A,438,604,8871,110,0,156,68,3,1,1,959,318,147,62.4,103,39
1144,11.24.21 4:00,#N/A,438,604,8870,110,0,156,68,3,1,1,959,318,147,62.4,103,39
1145,11.24.21 6:00,#N/A,438,604,8870,110,0,157,68,3,1,1,959,318,147,62.4,103,39
1146,11.24.21 8:00,#N/A,438,604,8870,110,0,157,68,3,1,1,959,318,147,62.5,103,39
1147,11.24.21 10:00,#N/A,438,604,8870,110,0,157,68,3,1,1,959,318,147,62.6,103,38
1148,11.24.21 12:00,#N/A,437,603,8868,110,0,157,68,3,1,1,959,318,147,62.5,103,38
1149,11.24.21 14:00,#N/A,437,603,8867,110,0,157,68,3,1,1,959,318,147,62.3,103,38
1150,11.24.21 16:00,#N/A,437,603,8866,110,0,157,68,3,1,1,959,318,147,62.3,103,38
1151,11.24.21 18:00,#N/A,437,603,8866,110,0,157,68,3,1,1,959,318,147,62.2,103,38
1152,11.24.21 20:00,#N/A,437,603,8865,110,0,157,68,3,1,1,959,318,147,62.1,103,38
1153,11.24.21 22:00,#N/A,437,603,8864,110,0,157,68,3,1,1,959,318,147,62.1,103,38
1154,11.25.21 0:00,#N/A,437,603,8863,110,0,157,68,3,1,1,959,318,147,61.9,103,38
1155,11.25.21 2:00,#N/A,437,603,8862,110,0,157,68,3,1,1,959,318,147,61.9,103,38
1156,11.25.21 4:00,#N/A,437,603,8861,110,0,157,68,3,1,1,959,318,147,62.2,103,38
1157,11.25.21 6:00,#N/A,437,603,8861,110,0,157,68,3,1,1,959,318,147,62.4,103,38
1158,11.25.21 8:00,#N/A,437,603,8861,110,0,157,68,3,1,1,959,318,147,62.5,103,37
1159,11.25.21 10:00,#N/A,437,603,8862,110,0,157,68,3,1,1,956,318,147,62.5,103,38
1160,11.25.21 12:00,#N/A,437,603,8862,110,0,157,68,3,1,1,956,318,147,62.4,103,37
1161,11.25.21 14:00,#N/A,437,603,8861,110,0,157,68,3,1,1,956,318,147,62.3,103,37
1162,11.25.21 16:00,#N/A,437,603,8859,110,0,158,68,3,1,1,956,318,147,62.3,103,37
1163,11.25.21 18:00,#N/A,437,603,8858,110,0,158,68,3,1,1,956,318,147,62.4,103,38
1164,11.25.21 20:00,#N/A,437,603,8857,110,0,158,68,3,1,1,956,318,147,62.6,103,38
1165,11.25.21 22:00,#N/A,437,603,8857,110,0,158,68,3,1,1,956,318,147,62.4,103,38
1166,11.26.21 0:00,#N/A,437,603,8857,110,0,158,68,3,1,1,956,318,147,62.5,103,38
1167,11.26.21 2:00,#N/A,437,603,8857,110,0,158,68,3,1,1,956,318,147,62.7,103,38
1168,11.26.21 4:00,#N/A,437,603,8856,110,0,158,68,3,1,1,956,318,147,62.9,103,38
1169,11.26.21 6:00,#N/A,437,603,8855,110,0,158,68,3,1,1,956,318,147,63.1,103,38
1170,11.26.21 8:00,#N/A,437,602,8854,110,0,158,68,3,1,1,956,318,147,63.1,103,38
1171,11.26.21 10:00,#N/A,437,602,8853,111,0,158,68,3,1,1,956,318,147,62.8,103,38
1172,11.26.21 12:00,#N/A,437,602,8853,111,0,158,68,3,1,1,956,318,147,62.6,103,38
1173,11.26.21 14:00,#N/A,437,602,8852,111,0,158,68,3,1,1,956,318,147,62.5,103,38
1174,11.26.21 16:00,#N/A,437,602,8851,111,0,158,68,3,1,1,956,318,147,62.4,103,37
1175,11.26.21 18:00,#N/A,436,602,8850,111,0,158,68,3,1,1,956,318,147,62.4,103,36
1176,11.26.21 20:00,#N/A,436,602,8849,111,0,158,68,3,1,1,956,318,147,62.4,103,36
1177,11.26.21 22:00,#N/A,436,602,8849,111,0,158,68,3,1,1,956,318,147,61.9,103,36
1178,11.27.21 0:00,#N/A,436,602,8848,111,0,158,68,3,1,1,956,318,147,61.7,103,36
1179,11.27.21 2:00,#N/A,436,602,8847,111,0,158,68,3,1,1,956,318,147,61.8,103,36
1180,11.27.21 4:00,#N/A,436,602,8847,111,0,158,68,3,1,1,956,318,147,62.1,103,36
1181,11.27.21 6:00,#N/A,436,602,8846,111,0,158,68,3,1,1,956,318,147,62.6,103,36
1182,11.27.21 8:00,#N/A,436,602,8845,111,0,158,68,3,1,1,956,318,147,62.8,103,36
1183,11.27.21 10:00,#N/A,436,602,8845,111,0,158,68,3,1,1,956,318,147,62.8,103,36
1184,11.27.21 12:00,#N/A,436,602,8843,111,0,158,68,3,1,1,956,181,120,60.6,103,35
1185,11.27.21 14:00,#N/A,436,602,8842,111,0,158,68,3,1,1,956,181,120,60.2,103,35
1186,11.27.21 16:00,#N/A,436,602,8841,111,0,158,68,3,1,1,956,181,120,60.2,103,35
1187,11.27.21 18:00,#N/A,436,602,8840,111,0,158,68,3,1,1,956,181,120,60.2,103,35
1188,11.27.21 20:00,#N/A,436,602,8840,111,0,158,68,3,1,1,956,181,120,60.5,103,35
1189,11.27.21 22:00,#N/A,436,601,8839,111,0,159,68,3,1,1,956,181,120,60.5,103,35
1190,11.28.21 0:00,#N/A,436,601,8839,111,0,159,68,3,1,1,956,181,120,60.5,103,35
1191,11.28.21 2:00,#N/A,436,601,8838,111,0,159,68,3,1,1,956,181,120,60.8,103,35
1192,11.28.21 4:00,#N/A,436,601,8837,111,0,159,68,3,1,1,956,181,120,60.7,103,35
1193,11.28.21 6:00,#N/A,436,601,8836,111,0,159,68,3,1,1,959,181,120,60.7,103,35
1194,11.28.21 8:00,#N/A,436,601,8836,111,0,159,68,3,1,1,959,181,120,60.6,103,35
1195,11.28.21 10:00,#N/A,436,601,8835,111,0,159,68,3,1,1,959,181,120,60.6,103,35
1196,11.28.21 12:00,#N/A,436,601,8834,111,0,159,68,3,1,1,959,169,120,60.6,103,35
1197,11.28.21 14:00,#N/A,436,601,8833,111,0,159,68,3,1,1,959,169,120,60.2,103,35
1198,11.28.21 16:00,#N/A,436,601,8832,111,0,159,68,3,1,1,959,169,120,60.3,103,35
1199,11.28.21 18:00,#N/A,435,601,8831,111,0,159,68,3,1,1,959,169,120,60.3,103,35
1200,11.28.21 20:00,#N/A,435,601,8831,111,0,159,68,3,1,1,959,169,120,60.3,103,35
1201,11.28.21 22:00,#N/A,435,601,8830,111,0,159,68,3,1,1,959,169,120,60.1,103,35
1202,11.29.21 0:00,#N/A,435,601,8829,111,0,159,68,3,1,1,959,169,120,59.9,103,35
1203,11.29.21 2:00,#N/A,435,601,8828,111,0,159,68,3,1,1,959,169,120,60.1,103,35
1204,11.29.21 4:00,#N/A,435,601,8827,111,0,159,68,3,1,1,959,169,120,60.3,103,35
1205,11.29.21 6:00,#N/A,435,601,8828,111,0,159,68,3,1,1,959,169,120,60.5,103,35
1206,11.29.21 8:00,#N/A,435,601,8827,111,0,160,68,3,1,1,959,169,120,60.4,103,35
1207,11.29.21 10:00,#N/A,435,601,8826,111,0,160,70,3,1,1,959,169,120,60.2,103,35
1208,11.29.21 12:00,#N/A,435,601,8825,111,0,160,70,3,1,1,959,169,120,59.9,103,35
1209,11.29.21 14:00,#N/A,435,600,8824,111,0,160,70,3,1,1,959,169,120,59.6,103,35
1210,11.29.21 16:00,#N/A,435,600,8824,111,0,160,70,3,1,1,959,169,120,59.3,103,35
1211,11.29.21 18:00,#N/A,435,600,8823,111,0,160,70,3,1,1,959,169,120,59.6,103,35
1212,11.29.21 20:00,#N/A,435,600,8821,111,0,160,70,3,1,1,959,169,120,59.1,103,35
1213,11.29.21 22:00,#N/A,435,600,8821,111,0,160,70,3,1,1,959,169,120,58.9,103,35
1214,11.30.21 0:00,#N/A,435,600,8821,111,0,160,70,3,1,1,959,169,120,58.7,103,35
1215,11.30.21 2:00,#N/A,435,600,8820,111,0,160,70,3,1,1,959,169,120,58.6,103,35
1216,11.30.21 4:00,#N/A,435,600,8819,111,0,160,70,3,1,1,959,169,120,58.6,103,35
1217,11.30.21 6:00,#N/A,435,600,8819,111,0,160,70,3,1,1,959,169,120,58.6,103,35
1218,11.30.21 8:00,#N/A,435,600,8819,111,0,160,70,3,1,1,959,169,120,58.7,103,35
1219,11.30.21 10:00,#N/A,435,600,8818,111,0,160,70,3,1,1,959,169,120,58.8,103,35
1220,11.30.21 12:00,#N/A,434,600,8817,111,0,160,70,3,1,1,959,169,120,58.9,103,35
1221,11.30.21 14:00,#N/A,434,600,8816,111,0,160,70,3,1,1,959,169,120,58.8,103,35
1222,11.30.21 16:00,#N/A,434,600,8815,111,0,160,70,3,1,1,959,169,120,59,103,35
1223,11.30.21 18:00,#N/A,434,600,8815,111,0,160,70,3,1,1,959,169,120,59.1,103,35
1224,11.30.21 20:00,#N/A,450,612,8995,111,0,160,70,3,1,1,959,170,124,59.4,103,35
1225,11.30.21 22:00,#N/A,463,620,9113,108,0,158,70,3,1,1,952,178,128,60.7,103,35
1226,12.01.21 00:00,#N/A,472,627,9221,103,0,156,69,3,1,1,915,180,125,60.7,103,35
1227,12.01.21 02:00,#N/A,482,635,9330,99,0,153,69,3,1,1,915,181,126,60.9,103,30
1228,12.01.21 04:00,#N/A,488,641,9415,94,0,149,69,3,1,1,905,181,127,59.9,103,30
1229,12.01.21 06:00,#N/A,495,645,9481,86,0,145,63,3,1,1,891,159,113,59.5,103,30
1230,12.01.21 08:00,#N/A,499,649,9532,80,0,141,60,3,1,1,888,149,110,59.5,103,30
1231,12.01.21 10:00,#N/A,499,649,9537,77,0,138,60,3,1,1,874,149,110,59.7,103,29
1232,12.01.21 12:00,#N/A,499,649,9539,73,0,135,58,3,1,1,854,149,110,59.7,103,29
1233,12.01.21 14:00,#N/A,499,649,9539,72,0,134,58,3,1,1,847,149,110,59.8,103,28
1234,12.01.21 16:00,#N/A,499,649,9539,70,0,132,58,3,1,1,830,149,110,59.3,103,27
1235,12.01.21 18:00,#N/A,499,649,9539,70,0,132,56,3,1,1,830,149,110,59.2,103,27
1236,12.01.21 20:00,#N/A,499,649,9539,69,0,131,54,3,1,1,830,149,110,59.3,103,27
1237,12.01.21 22:00,#N/A,499,649,9539,68,0,130,51,3,1,1,830,149,110,59.1,103,27
1238,12.02.21 00:00,#N/A,499,649,9539,68,0,130,51,3,1,1,827,149,110,58.9,103,27
1239,12.02.21 02:00,#N/A,500,649,9539,67,0,129,50,3,1,1,827,149,110,58.9,103,26
1240,12.02.21 04:00,#N/A,500,649,9539,67,0,129,50,3,1,1,874,149,110,58.9,103,26
1241,12.02.21 06:00,#N/A,500,649,9539,67,0,129,50,3,1,1,874,149,110,58.9,103,26
1242,12.02.21 08:00,#N/A,500,649,9539,66,0,128,49,3,1,1,874,149,110,59,103,26
1243,12.02.21 10:00,#N/A,500,649,9539,66,0,128,49,3,1,1,874,149,110,59,103,26
1244,12.02.21 12:00,#N/A,500,651,9561,66,0,128,49,3,1,1,874,149,110,59,103,27
1245,12.02.21 14:00,#N/A,500,651,9562,66,0,128,49,3,1,1,874,149,110,59.1,103,27
1246,12.02.21 16:00,#N/A,500,651,9563,66,0,128,49,3,1,1,874,149,110,59.3,103,27
1247,12.02.21 18:00,#N/A,500,651,9564,65,0,128,49,3,1,1,874,149,110,59.3,103,27
1248,12.02.21 20:00,#N/A,500,651,9565,65,0,128,49,3,1,1,874,149,110,59.3,103,26
1249,12.02.21 22:00,#N/A,500,651,9566,65,0,128,49,3,1,1,874,149,110,59.3,103,26
1250,12.03.21 00:00,#N/A,500,651,9566,65,0,128,48,3,1,1,874,149,110,59.4,103,26
1251,12.03.21 02:00,#N/A,500,651,9567,65,0,128,48,3,1,1,874,149,110,59.7,103,27
1252,12.03.21 04:00,#N/A,500,651,9568,65,0,128,48,3,1,1,874,149,110,60,103,27
1253,12.03.21 06:00,#N/A,500,651,9568,65,0,128,47,3,1,1,874,149,110,59.9,103,27
1254,12.03.21 08:00,#N/A,500,651,9569,65,0,128,47,3,1,1,874,149,110,59.9,103,27
1255,12.03.21 10:00,#N/A,500,651,9570,65,0,128,47,3,1,1,874,149,110,59.9,103,27
1256,12.03.21 12:00,#N/A,500,651,9571,65,0,128,46,3,1,1,874,149,110,59.4,103,27
1257,12.03.21 14:00,#N/A,500,651,9571,65,0,128,46,3,1,1,874,149,110,59.3,103,27
1258,12.03.21 16:00,#N/A,500,651,9572,64,0,127,46,3,1,1,874,149,110,59.3,103,27
1259,12.03.21 18:00,#N/A,500,651,9573,64,0,127,46,3,1,1,874,149,110,59.2,103,27
1260,12.03.21 20:00,#N/A,501,651,9573,64,0,127,46,3,1,1,874,149,110,59.1,103,26
